U:0,U:1,U:2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,vtkOriginalIndices,__vtkIsSelected__,vtkCompositeIndexArray
-0.0512996,0.00630431,-0.000717272,0,-1,0,0.000345393,0.07097,0.82416,1.2884,1.2192,180,0,1
0.0745674,0.154956,0.0021665,0,-1,0,0.000475582,0.101528,0.621609,1.31891,1.2192,181,0,1
0.0586407,0.125604,0.00128324,0,-1,0,0.000392228,0.101179,0.63793,1.31855,1.2192,182,0,1
0.0333538,0.087422,-5.78477e-05,0,-1,0,0.000335481,0.100873,0.657316,1.31823,1.2192,183,0,1
0.00261504,0.0484973,-0.00142402,0,-1,0,0.000288628,0.100636,0.680316,1.31797,1.2192,184,0,1
-0.0231951,0.0213427,-0.0021472,0,-1,0,0.000267081,0.100465,0.7076,1.31778,1.2192,185,0,1
-0.037195,0.0107692,-0.00206397,0,-1,0,0.000303222,0.100351,0.739983,1.31765,1.2192,186,0,1
-0.043538,0.00927145,-0.00157853,0,-1,0,0.000379934,0.100285,0.778438,1.31755,1.2192,187,0,1
-0.0478316,0.00941231,-0.000975662,0,-1,0,0.000449446,0.100261,0.824125,1.31749,1.2192,188,0,1
0.00294144,0.113539,-0.000501183,-1,2.21885e-16,-2.21867e-16,7.36318e-05,0.00891942,0.00718394,1.31905,1.2192,189,0,1
0,0,0,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,2.31038e-17,1.32322,1.2192,190,0,1
0.0071987,0.137068,-0.00256389,-1,2.21885e-16,-2.21867e-16,0.000210321,0.020264,0.0181846,1.31906,1.2192,191,0,1
0.0146628,0.148061,-0.00438229,-1,2.21885e-16,-2.21867e-16,0.000363417,0.0347124,0.0328515,1.31907,1.2192,192,0,1
0.0246706,0.155255,-0.00561215,-1,2.21885e-16,-2.21867e-16,0.000519712,0.0544316,0.052405,1.31908,1.2192,193,0,1
0.0383014,0.160043,-0.00639401,-1,2.21885e-16,-2.21867e-16,0.000678403,0.0809085,0.0784731,1.31911,1.2192,194,0,1
