U:0,U:1,U:2,grad(T):0,grad(T):1,grad(T):2,nWall:0,nWall:1,nWall:2,nut,yWall,Points:0,Points:1,Points:2,Point ID,Block Number
0.0333538,0.087422,-5.78477e-05,15.6963,-16.2316,0.11037,0,-1,0,0.000335481,0.100873,0.657316,1.31823,1.2192,183,1
0.00261504,0.0484973,-0.00142402,5.3882,-12.4166,0.0691073,0,-1,0,0.000288628,0.100636,0.680316,1.31797,1.2192,184,1
-0.0231951,0.0213427,-0.0021472,-0.7718,-9.7258,0.0506206,0,-1,0,0.000267081,0.100465,0.7076,1.31778,1.2192,185,1
-0.037195,0.0107692,-0.00206397,-2.59932,-9.13452,0.037917,0,-1,0,0.000303222,0.100351,0.739983,1.31765,1.2192,186,1
-0.043538,0.00927145,-0.00157853,-2.72161,-9.22515,0.0228831,0,-1,0,0.000379934,0.100285,0.778438,1.31755,1.2192,187,1
-0.0478316,0.00941231,-0.000975662,-2.63652,-9.11423,0.0104236,0,-1,0,0.000449446,0.100261,0.824125,1.31749,1.2192,188,1
0.00294144,0.113539,-0.000501183,-5.46353,-0.370802,-0.0704747,-1,2.21885e-16,-2.21867e-16,7.36318e-05,0.00891942,0.00718394,1.31905,1.2192,189,1
0,0,0,-69.7396,-1.32256,-0.433586,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,2.31038e-17,1.32322,1.2192,190,1
0.0071987,0.137068,-0.00256389,-3.91137,0.423528,0.190469,-1,2.21885e-16,-2.21867e-16,0.000210321,0.020264,0.0181846,1.31906,1.2192,191,1
0.0146628,0.148061,-0.00438229,-3.08448,0.262917,0.230199,-1,2.21885e-16,-2.21867e-16,0.000363417,0.0347124,0.0328515,1.31907,1.2192,192,1
0.0246706,0.155255,-0.00561215,-1.40882,0.271682,0.257145,-1,2.21885e-16,-2.21867e-16,0.000519712,0.0544316,0.052405,1.31908,1.2192,193,1
0.0383014,0.160043,-0.00639401,-0.508222,0.270886,0.282636,-1,2.21885e-16,-2.21867e-16,0.000678403,0.0809085,0.0784731,1.31911,1.2192,194,1
0.055867,0.162672,-0.00663445,0.0147653,0.259643,0.311337,-1,2.21885e-16,-2.21867e-16,0.00083611,0.116303,0.113227,1.31914,1.2192,195,1
0.0764861,0.162443,-0.00654835,0.258482,0.237797,0.348997,-1,2.21885e-16,-2.21867e-16,0.00098455,0.163547,0.15956,1.3192,1.2192,196,1
0.0980577,0.159748,-0.00624329,0.23955,0.212395,0.399274,-1,2.21885e-16,-2.21867e-16,0.00109437,0.226569,0.221332,1.31928,1.2192,197,1
0.114487,0.157413,-0.00530417,0.0616246,0.200763,0.443529,0,1.10943e-16,-1.10933e-16,0.00112576,0.274614,0.303688,1.31939,1.2192,198,1
0.120416,0.158016,-0.00380947,-0.0797749,0.200184,0.447045,1,0,0,0.00112154,0.254244,0.386015,1.31952,1.2192,199,1
0.11815,0.161359,-0.00228939,-0.117752,0.198131,0.419726,0.75,-0.25,0,0.00113731,0.199618,0.44773,1.31962,1.2192,200,1
0.112399,0.166209,-0.000937963,-0.0111371,0.185354,0.391447,0.5,-0.5,0,0.00113746,0.162149,0.493984,1.3197,1.2192,201,1
0.105952,0.171533,0.000261825,0.494581,0.110348,0.369358,0.25,-0.75,0,0.00108985,0.137089,0.528642,1.31975,1.2192,202,1
0.100027,0.17624,0.00125539,1.88472,-0.153114,0.356025,0,-1,0,0.00100503,0.12124,0.554605,1.31978,1.2192,203,1
0.0949704,0.179415,0.00197553,4.8142,-0.816216,0.349662,0,-1,0,0.000901158,0.111799,0.574055,1.31977,1.2192,204,1
0.0907101,0.180372,0.00240741,9.94928,-2.1705,0.346356,0,-1,0,0.000791011,0.106567,0.588639,1.31969,1.2192,205,1
0.0870466,0.178552,0.00258484,17.1459,-4.41829,0.339535,0,-1,0,0.000687032,0.103793,0.599608,1.31953,1.2192,206,1
0.0827184,0.171871,0.00254284,24.9026,-8.29871,0.311692,0,-1,0,0.00058242,0.102276,0.607908,1.31926,1.2192,207,1
0,0,0,-38.2469,-466.663,-3.15885,0,-1,0,0,2.22045e-16,0.884865,1.2192,1.2192,208,1
-0.0400012,0.00106269,-0.000180381,-13.4394,-115.68,1.46456,0,-1,0,5.35607e-05,0.0129366,0.878528,1.23014,1.2192,209,1
-0.0513764,0.00246188,6.43057e-06,4.3737,-60.4563,2.35302,0,-1,0,0.000148033,0.0286238,0.878508,1.24564,1.2192,210,1
-0.0553692,0.00421091,6.41222e-05,-2.93215,-30.4939,0.00801221,0,-1,0,0.000250923,0.0474211,0.878481,1.26477,1.2192,211,1
-0.0552821,0.00637387,-5.15443e-05,-2.71216,-16.3307,0.0107029,0,-1,0,0.000367165,0.0710204,0.878452,1.28836,1.2192,212,1
0.140077,0.0889333,0.000799679,0.0729885,0.134525,0.360693,0,1,0,0.00136658,0.396327,0.778564,2.04318,1.2192,213,1
0.137092,0.0901483,0.000683586,-0.00439653,0.190925,0.369398,0,1,0,0.00138287,0.396297,0.740187,2.04321,1.2192,214,1
0.139473,0.0820559,0.00131895,0.0125911,0.167051,0.350885,0,1,0,0.00140921,0.354392,0.778583,2.08503,1.2192,215,1
0.136186,0.0832992,0.00121581,-0.0305761,0.194771,0.358529,0,1,0,0.00141886,0.354366,0.74021,2.08505,1.2192,216,1
0.143131,0.0870308,0.000914874,0.198327,0.0144808,0.349109,0,1,0,0.00133905,0.396357,0.824198,2.04317,1.2192,217,1
0.143026,0.0802916,0.00142433,0.0924148,0.094937,0.340821,0,1,0,0.0013892,0.35442,0.824213,2.08501,1.2192,218,1
0.145886,0.083889,0.00100826,0.365547,-0.196672,0.333111,0,1,0,0.00129971,0.396388,0.878463,2.04315,1.2192,219,1
0.146609,0.0775662,0.00151605,0.212548,-0.0498463,0.327138,0,1,0,0.00135618,0.354449,0.878475,2.085,1.2192,220,1
0.13875,0.0752389,0.00187894,-0.0164941,0.164487,0.337855,0,1,0,0.0014128,0.316304,0.778598,2.12304,1.2192,221,1
0.135271,0.0765453,0.00178261,-0.0383582,0.176245,0.344615,0,1,0,0.00142195,0.31628,0.740229,2.12305,1.2192,222,1
0.142631,0.0735099,0.00197682,0.0317218,0.122711,0.329054,0,1,0,0.0013933,0.316329,0.824226,2.12303,1.2192,223,1
0.146791,0.0710176,0.00206371,0.113835,0.0258075,0.317261,0,1,0,0.00135933,0.316358,0.878485,2.12302,1.2192,224,1
0.138059,0.0684591,0.00245782,-0.02974,0.133932,0.322978,0,1,0,0.00134162,0.281709,0.778612,2.15756,1.2192,225,1
0.134447,0.0698414,0.00236448,-0.0386329,0.138655,0.329065,0,1,0,0.00136035,0.281687,0.740245,2.15757,1.2192,226,1
0.142177,0.0667108,0.00255037,-0.00276478,0.108325,0.315135,0,1,0,0.00131037,0.281733,0.824237,2.15755,1.2192,227,1
0.146775,0.0643401,0.00263223,0.050515,0.0398394,0.304692,0,1,0,0.00126154,0.281763,0.878493,2.15754,1.2192,228,1
0.137558,0.0616974,0.00304319,-0.0371915,0.0604075,0.306866,0,1,0,0.00114725,0.250287,0.778623,2.18892,1.2192,229,1
0.133816,0.0631563,0.00294955,-0.03773,0.0717877,0.312771,0,1,0,0.0011868,0.250266,0.740258,2.18893,1.2192,230,1
0.141914,0.0599032,0.00313515,-0.0254237,0.0255086,0.299105,0,1,0,0.00109301,0.250311,0.824246,2.18891,1.2192,231,1
0.146956,0.0575862,0.00321721,0.00432189,-0.0613562,0.288381,0,1,0,0.00102113,0.250342,0.8785,2.18891,1.2192,232,1
0.120787,0.0886196,0.000755468,-0.025308,0.162211,0.382515,0,1,0,0.00139127,0.354152,0.589852,2.08524,1.2192,233,1
0.119296,0.0822784,0.00132536,-0.0128033,0.137486,0.366155,0,1,0,0.00139618,0.316097,0.589884,2.12322,1.2192,234,1
0.122073,0.0881769,0.000789771,-0.0311261,0.166264,0.381299,0,1,0,0.00139585,0.354175,0.60085,2.08522,1.2192,235,1
0.120634,0.0818192,0.00136198,-0.0174965,0.140811,0.365026,0,1,0,0.00140057,0.316117,0.600883,2.12319,1.2192,236,1
0.123243,0.0877397,0.000823489,-0.0361804,0.170418,0.380003,0,1,0,0.00140015,0.354204,0.6091,2.08519,1.2192,237,1
0.121849,0.0813619,0.00139907,-0.0215593,0.144235,0.36383,0,1,0,0.00140466,0.316142,0.609133,2.12317,1.2192,238,1
0.124655,0.0872029,0.000866019,-0.0407947,0.175725,0.37826,0,1,0,0.00140511,0.354233,0.622665,2.08516,1.2192,239,1
0.123314,0.0807972,0.00144445,-0.0260083,0.148713,0.36225,0,1,0,0.00140935,0.316167,0.622697,2.12315,1.2192,240,1
0.126371,0.0865817,0.000917124,-0.0457845,0.182167,0.375957,0,1,0,0.00141042,0.354259,0.638799,2.08514,1.2192,241,1
0.125091,0.0801374,0.00149686,-0.0313614,0.154353,0.360159,0,1,0,0.00141432,0.31619,0.638829,2.12312,1.2192,242,1
0.128367,0.0858926,0.000976086,-0.0506429,0.18934,0.373008,0,1,0,0.00141548,0.354286,0.657987,2.08511,1.2192,243,1
0.127156,0.0793943,0.0015555,-0.037195,0.160975,0.357499,0,1,0,0.001419,0.316212,0.658015,2.1231,1.2192,244,1
0.130644,0.0851315,0.00104439,-0.0530159,0.19623,0.369265,0,1,0,0.00141956,0.354313,0.680806,2.08509,1.2192,245,1
0.129511,0.0785603,0.00162111,-0.0423233,0.168198,0.354154,0,1,0,0.00142272,0.316235,0.680831,2.12308,1.2192,246,1
0.133242,0.084283,0.00112373,-0.0487728,0.200155,0.364516,0,1,0,0.00142136,0.35434,0.707942,2.08507,1.2192,247,1
0.132203,0.0776224,0.00169595,-0.044285,0.17459,0.349927,0,1,0,0.00142433,0.316257,0.707964,2.12307,1.2192,248,1
0.11139,0.0848895,0.00109801,0.0048776,0.122408,0.370684,0,1,0,0.00136956,0.316062,0.529582,2.12329,1.2192,249,1
0.109796,0.0784433,0.0016435,0.0111965,0.0969695,0.353686,0,1,0,0.00134988,0.281499,0.529603,2.15779,1.2192,250,1
0.114922,0.0837053,0.00120854,-0.0016899,0.128501,0.369016,0,1,0,0.0013818,0.316067,0.555662,2.12327,1.2192,251,1
0.113482,0.0772474,0.00176534,0.00537256,0.10063,0.351877,0,1,0,0.00135894,0.281501,0.555685,2.15776,1.2192,252,1
0.117457,0.0828791,0.00127814,-0.00744726,0.133456,0.367481,0,1,0,0.0013902,0.31608,0.575218,2.12324,1.2192,253,1
0.116121,0.0764198,0.00184239,0.000286352,0.103748,0.350302,0,1,0,0.00136465,0.281512,0.575243,2.15773,1.2192,254,1
0.118032,0.0758213,0.00189222,-0.00420695,0.106369,0.348986,0,1,0,0.00136837,0.281527,0.58991,2.15771,1.2192,255,1
0.119418,0.0753613,0.00193275,-0.00791913,0.10863,0.347887,0,1,0,0.00137087,0.281544,0.600909,2.15769,1.2192,256,1
0.120675,0.074901,0.00197429,-0.0111772,0.111025,0.346744,0,1,0,0.00137297,0.281567,0.609159,2.15767,1.2192,257,1
0.122184,0.0743298,0.00202242,-0.0152407,0.114232,0.345236,0,1,0,0.00137503,0.281589,0.622722,2.15765,1.2192,258,1
0.124011,0.0736546,0.00207562,-0.0204676,0.118381,0.34327,0,1,0,0.00137659,0.281608,0.638853,2.15763,1.2192,259,1
0.12613,0.0728824,0.00213401,-0.0264574,0.123422,0.340811,0,1,0,0.00137705,0.281627,0.658037,2.15761,1.2192,260,1
0.12854,0.0720023,0.00220021,-0.0326591,0.129253,0.337733,0,1,0,0.00137552,0.281647,0.680851,2.1576,1.2192,261,1
0.131295,0.0709994,0.00227715,-0.0377139,0.13513,0.333877,0,1,0,0.00137065,0.281666,0.707981,2.15758,1.2192,262,1
0.108431,0.071792,0.00218202,0.0137391,0.0627644,0.337106,0,1,0,0.00127683,0.250103,0.529619,2.18912,1.2192,263,1
0.112286,0.0706081,0.00230908,0.00856746,0.0630993,0.335105,0,1,0,0.00127713,0.250102,0.555703,2.1891,1.2192,264,1
0.115036,0.0698004,0.00239584,0.00404409,0.0637572,0.333449,0,1,0,0.00127584,0.250111,0.575263,2.18907,1.2192,265,1
0.117021,0.0692227,0.00245228,0.000226568,0.0645039,0.332106,0,1,0,0.00127391,0.250123,0.58993,2.18905,1.2192,266,1
0.118457,0.0687801,0.00249608,-0.00273346,0.0652301,0.331004,0,1,0,0.00127176,0.250138,0.60093,2.18903,1.2192,267,1
0.119751,0.0683363,0.00253895,-0.00532713,0.0660742,0.329867,0,1,0,0.001269,0.250158,0.609179,2.18901,1.2192,268,1
0.121299,0.0677784,0.00258751,-0.00899058,0.0672487,0.32836,0,1,0,0.00126467,0.250179,0.622742,2.18899,1.2192,269,1
0.123166,0.067109,0.00264187,-0.0139488,0.0688075,0.326439,0,1,0,0.00125812,0.250195,0.638872,2.18898,1.2192,270,1
0.125326,0.0663323,0.00270387,-0.019789,0.0707006,0.324066,0,1,0,0.0012486,0.250212,0.658055,2.18896,1.2192,271,1
0.12778,0.0654311,0.00277646,-0.0263339,0.072668,0.321095,0,1,0,0.00123481,0.250229,0.680867,2.18895,1.2192,272,1
0.130587,0.064383,0.00285942,-0.03289,0.0738261,0.317395,0,1,0,0.001215,0.250247,0.707996,2.18894,1.2192,273,1
-0.0104903,0.187673,0.00185765,-28.6867,-72.8955,-0.218794,-1,-0.000277857,3.42947e-08,7.55297e-05,0.0111886,0.00782473,2.3925,1.2192,274,1
-0.0103124,0.187505,0.00183917,-28.7203,-73.31,-0.211968,-1,-0.000277005,3.32384e-08,7.56905e-05,0.0112253,0.00784768,2.39252,1.2192,275,1
-0.0104292,0.187488,0.00184815,-28.6712,-73.1338,-0.211546,-1,-0.000277509,3.40597e-08,7.55785e-05,0.0112233,0.00784658,2.39249,1.2192,276,1
-0.0106355,0.187409,0.00180151,-28.5969,-73.0561,-0.214956,-1,-0.00027785,3.41921e-08,7.54317e-05,0.0112431,0.00787355,2.3925,1.2192,277,1
-0.00986288,0.187324,0.00183376,-28.8991,-74.0772,-0.207296,-1,-0.00027785,3.41921e-08,7.61593e-05,0.0112652,0.00786607,2.39255,1.2192,278,1
0.0341712,0.145336,0.000279722,-33.0228,-122.842,-0.128126,-1,-0.000340865,1.24911e-07,0.000113971,0.0180801,0.0187108,2.39248,1.2192,279,1
0.0345137,0.145291,0.000266932,-33.1889,-123.463,-0.125357,-1,-0.000341036,1.245e-07,0.000114333,0.0180961,0.0186996,2.3925,1.2192,280,1
0.445355,0.044565,0.00100272,-78.454,-289.442,-0.351603,-1,0.000155694,-1.9853e-06,0.000190288,0.0112922,0.0079859,2.40247,1.2192,281,1
0.54718,0.0101221,0.000828688,-35.5914,-206.166,-0.0370963,-1,0.000333146,-2.03398e-07,0.00028515,0.0191088,0.0187733,2.40237,1.2192,282,1
0.441597,0.0457306,0.000987494,-78.8742,-289.923,-0.357545,-1,0.000149721,-1.99267e-06,0.000189074,0.0112587,0.00796778,2.40244,1.2192,283,1
0.550406,0.00914993,0.000848092,-35.334,-205.984,-0.035119,-1,0.000338228,-2.01481e-07,0.000285978,0.0191138,0.0187616,2.4024,1.2192,284,1
1.32528,-0.0393636,0.0013268,5.83301,-17.6173,0.00108721,-0.999999,0.000991996,-5.89181e-07,0.00245277,0.0081897,0.00767673,2.41965,1.2192,285,1
1.32516,-0.0393362,0.00134452,5.81304,-17.6902,-0.0029791,-0.999999,0.000991001,-5.92319e-07,0.00244938,0.00821544,0.00769815,2.41968,1.2192,286,1
1.32492,-0.0399587,0.00134414,5.77615,-18.1425,-0.00382661,-0.999999,0.00099141,-5.88687e-07,0.0024445,0.00821736,0.00769968,2.41963,1.2192,287,1
1.2548,-0.123418,6.88314e-05,-0.730233,-98.9592,-0.0758608,-0.999999,0.00109481,-3.96384e-07,0.00146449,0.0102927,0.00790292,2.41148,1.2192,288,1
1.15965,-0.0934784,0.00188137,-2.35855,-130.189,-0.131781,-0.900179,0.100766,-5.0569e-07,0.000843529,0.017074,0.0187101,2.41135,1.2192,289,1
1.25475,-0.124034,1.70642e-05,-0.758944,-99.2826,-0.0708389,-0.999999,0.00109424,-3.95901e-07,0.0014649,0.0102666,0.0078771,2.41146,1.2192,290,1
1.16009,-0.0931152,0.0019388,-2.32816,-129.798,-0.136021,-0.900455,0.10049,-5.04151e-07,0.000844931,0.0170743,0.0187064,2.41137,1.2192,291,1
1.366,0,0,6.25236,-2.94441,0.0576459,-1,0.000740043,-6.43358e-07,0.00621324,2.22045e-16,9.00251e-06,2.41951,1.2192,292,1
1.366,0,0,2.06971,0.0844735,0.0205925,-1,-1.62321e-05,-6.34468e-07,0.00621324,2.22045e-16,1.13958e-05,2.42694,1.2192,293,1
1.35592,-0.0197706,0.000227604,0.952087,-0.334973,0.000408264,-0.610588,0.388823,-3.13431e-07,0.00154376,0.00673141,0.007583,2.42724,1.2192,294,1
1.28642,-0.0359105,0.00165407,3.23769,-30.9535,-0.0450592,-0.666342,0.333966,-3.714e-07,0.00146905,0.0155155,0.0185968,2.41948,1.2192,295,1
1.33673,-0.0232635,0.00152209,0.591838,-2.05341,0.00938425,-0.16567,0.833386,4.11435e-08,0.00106495,0.010778,0.0184414,2.42678,1.2192,296,1
1.36589,-0.000761898,1.0469e-05,2.05981,0.105346,0.0278694,-1,-3.23295e-05,-6.04019e-07,0.00598992,0.000179665,0.00018533,2.42718,1.2192,297,1
1.35597,-0.0197505,0.000222204,0.957111,-0.329955,0.000769119,-0.612782,0.38663,-3.13332e-07,0.00154355,0.00671415,0.00756097,2.42726,1.2192,298,1
1.35591,-0.0197628,0.000242194,0.947178,-0.332492,0.00158789,-0.607205,0.392202,-3.02698e-07,0.00153974,0.00674284,0.00760909,2.42726,1.2192,299,1
1.33682,-0.0232402,0.00152369,0.588884,-2.04132,0.0101893,-0.164746,0.834308,4.86685e-08,0.00106362,0.0107661,0.0184074,2.42681,1.2192,300,1
1.34531,-0.0171661,1.67655e-06,-4.58057,37.7353,0.0886045,-0.231066,0.767908,9.15827e-08,0.000616714,0.0042498,0.0073706,2.43443,1.2192,301,1
1.33116,-0.01628,0.00119276,-1.48541,17.0332,-0.623446,0.000431769,0.99917,3.44085e-07,0.000438259,0.00556733,0.0182701,2.43331,1.2192,302,1
1.34543,-0.0171753,-4.83286e-06,-4.61441,37.907,0.13155,-0.232288,0.766689,8.46388e-08,0.000619028,0.00425692,0.00734761,2.43442,1.2192,303,1
1.33108,-0.0162801,0.00119523,-1.48365,17.0685,-0.668071,0.00126271,0.999999,3.50916e-07,0.000435562,0.00555123,0.018261,2.43332,1.2192,304,1
0,0,0,-1238.01,-361.112,-5.4091,-1,-9.26829e-05,7.89362e-08,0,2.22045e-16,-3.88731e-06,2.40471,1.2192,305,1
0.162861,0.296236,-0.00190684,-557.437,-681.426,0.15733,-1,-9.28353e-05,1.45039e-07,0.000116117,0.0019703,0.00190337,2.40471,1.2192,306,1
0,0,0,-118.79,-60.8738,-1.28519,-1,-0.000256687,-6.43153e-08,0,2.22045e-16,-3.19872e-06,2.40183,1.2192,307,1
-0.0513946,0.381561,0.007071,-109.054,-197.039,-0.26921,-1,-0.000288609,2.62002e-09,4.80338e-05,0.00196806,0.0018906,2.40246,1.2192,308,1
1.02498,-0.179954,-0.000468966,-61.239,-270.732,-0.829487,-1,0.000785873,-1.99195e-06,0.000550012,0.0105811,0.00794207,2.40693,1.2192,309,1
1.02888,-0.180555,-0.000348635,-60.1318,-268.589,-0.727481,-1,0.00079838,-1.97034e-06,0.00055432,0.0106018,0.0079731,2.40696,1.2192,310,1
0.444229,0.0436781,0.000864442,-79.9014,-291.999,-0.465484,-1,0.000143911,-2.02065e-06,0.00018901,0.0112259,0.00793677,2.40247,1.2192,311,1
1.33002,-0.141534,-0.000498913,10.992,-118.2,-0.000624572,-1,0.000974866,-1.3879e-07,0.00217122,0.00398962,0.00382503,2.41147,1.2192,312,1
1.32967,-0.141015,-0.000608872,11.2039,-119.024,-0.0997271,-1,0.000974061,-5.30529e-08,0.00217382,0.00396765,0.0038037,2.41144,1.2192,313,1
1.36119,-0.0072711,-0.000673003,48.5355,-117.544,-0.39938,-0.999999,0.00101146,2.79315e-07,0.00594802,0.000131839,0.000133268,2.4121,1.2192,314,1
1.366,0,0,50.1968,-112.266,0.218327,-0.999999,0.0010193,-2.50216e-07,0.00621324,2.22045e-16,1.11379e-06,2.41233,1.2192,315,1
1.03258,-0.181507,-0.000758116,-59.3959,-266.81,-0.865444,-1,0.000800183,-1.86033e-06,0.000560817,0.0105636,0.00794779,2.40698,1.2192,316,1
1.25554,-0.125497,-0.000405563,-0.838265,-99.5858,-0.223923,-0.999999,0.00109212,-3.08948e-07,0.00146102,0.0102293,0.00785251,2.41143,1.2192,317,1
1.35938,-0.0187167,-5.58377e-05,-2.00063,46.1759,0.00405162,-0.703094,0.296674,-1.60809e-08,0.000705739,0.00269488,0.00347209,2.43458,1.2192,318,1
1.35934,-0.0186848,-6.78035e-05,-2.14144,46.4413,0.00217982,-0.699179,0.30058,-7.69648e-08,0.000709196,0.0027019,0.00349099,2.43456,1.2192,319,1
1.36576,-0.00151091,7.33901e-05,9.99292,16.7839,0.243035,-1,0.000135081,1.09622e-07,0.0058063,0.000129896,0.00013306,2.43337,1.2192,320,1
1.366,0,0,10.1044,15.9237,0.247071,-1,0.000109023,-2.66886e-07,0.00621324,2.22045e-16,9.44029e-06,2.43317,1.2192,321,1
1.35921,-0.0187165,-7.01904e-05,-2.3286,47.165,-0.178046,-0.691906,0.307846,1.61402e-07,0.000703764,0.00269667,0.00350952,2.43458,1.2192,322,1
1.34543,-0.0172221,-1.30282e-05,-4.76156,38.6976,-0.0365745,-0.229787,0.769191,3.19065e-07,0.000613804,0.00423682,0.0073233,2.43444,1.2192,323,1
0,0,0,-37.7867,0.69486,-0.346424,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,1.91723e-16,2.08316,1.2192,324,1
0.00120523,0.0618925,0.0017153,-4.08496,0.240186,-0.0578629,-1,2.21885e-16,-2.21867e-16,5.37186e-05,0.00871065,0.00718794,2.08551,1.2192,325,1
0,0,0,-39.0126,0.849934,-0.350866,-1,2.21885e-16,-2.21867e-16,0,2.22045e-16,1.82388e-16,2.04109,1.2192,326,1
0.00139868,0.0649544,0.0015216,-4.18984,0.288543,-0.058282,-1,2.21885e-16,-2.21867e-16,5.44667e-05,0.00873774,0.00719392,2.04368,1.2192,327,1
0.00324298,0.0849649,0.000962894,-3.09511,-0.0249414,0.176594,-1,2.21885e-16,-2.21867e-16,0.000163999,0.0199424,0.0182008,2.08551,1.2192,328,1
0.00368845,0.0887284,0.000693008,-3.17123,-0.048093,0.178158,-1,2.21885e-16,-2.21867e-16,0.000165263,0.0199862,0.0182149,2.04368,1.2192,329,1
0.00689373,0.0980973,0.000180623,-2.48092,0.177948,0.222386,-1,2.21885e-16,-2.21867e-16,0.000289934,0.034558,0.0328843,2.08551,1.2192,330,1
0.00771781,0.102131,-0.000144709,-2.52624,0.190753,0.223813,-1,2.21885e-16,-2.21867e-16,0.000291857,0.0345933,0.0329032,2.04367,1.2192,331,1
0.0122442,0.10725,-0.000462144,-1.32249,0.189224,0.251295,-1,2.21885e-16,-2.21867e-16,0.000422045,0.054369,0.0524578,2.0855,1.2192,332,1
0.0135299,0.111348,-0.000836705,-1.33535,0.200611,0.252976,-1,2.21885e-16,-2.21867e-16,0.000425378,0.0543983,0.0524771,2.04367,1.2192,333,1
0.0198488,0.113309,-0.0009004,-0.67506,0.190126,0.277333,-1,2.21885e-16,-2.21867e-16,0.000567979,0.0809124,0.0785515,2.0855,1.2192,334,1
0.0216718,0.117432,-0.00133652,-0.670224,0.199267,0.279518,-1,2.21885e-16,-2.21867e-16,0.000572424,0.0809354,0.078568,2.04367,1.2192,335,1
0.0301276,0.116153,-0.00114478,-0.266594,0.181878,0.302486,-1,2.21885e-16,-2.21867e-16,0.000727256,0.11637,0.113341,2.08549,1.2192,336,1
0.0324984,0.120387,-0.00163169,-0.253652,0.18891,0.305735,-1,2.21885e-16,-2.21867e-16,0.000731714,0.116386,0.113354,2.04366,1.2192,337,1
0.0434425,0.115509,-0.00120409,-0.0268189,0.165047,0.328114,-1,2.21885e-16,-2.21867e-16,0.000893723,0.163688,0.15973,2.08547,1.2192,338,1
0.0462781,0.11999,-0.00171357,-0.0114385,0.170948,0.333256,-1,2.21885e-16,-2.21867e-16,0.000897244,0.163697,0.159737,2.04365,1.2192,339,1
0.0628311,0.116138,-0.00152501,0.0858903,0.148731,0.362173,-1,2.21885e-16,-2.21867e-16,0.00105796,0.226811,0.221588,2.04364,1.2192,340,1
0.0597115,0.111272,-0.00100328,0.0731911,0.141814,0.354121,-1,2.21885e-16,-2.21867e-16,0.00105648,0.226809,0.221587,2.08546,1.2192,341,1
0.0799578,0.110211,-0.0011122,0.0784918,0.132946,0.386278,-1,2.21885e-16,-2.21867e-16,0.00118601,0.304115,0.304067,2.04362,1.2192,342,1
0.0768535,0.104903,-0.00058189,0.0725707,0.122432,0.375032,-0.75,0.25,-1.664e-16,0.0011883,0.301295,0.304073,2.08543,1.2192,343,1
0.0940773,0.104869,-0.000683786,0.0375532,0.130617,0.399189,-0.75,0.25,-1.664e-16,0.00126386,0.370561,0.386543,2.0436,1.2192,344,1
0.0912538,0.0992091,-0.000148022,0.0392163,0.116467,0.385716,-0.25,0.75,-5.54667e-17,0.00127063,0.346918,0.386556,2.0854,1.2192,345,1
0.103978,0.101235,-0.000369742,0.00856705,0.137867,0.403347,-0.25,0.75,-5.54668e-17,0.00130687,0.39589,0.448384,2.04358,1.2192,346,1
0.101487,0.0953587,0.000167873,0.0165188,0.12243,0.388774,0,1,0,0.0013174,0.354126,0.448405,2.08537,1.2192,347,1
0.110648,0.0988463,-0.00015075,-0.00802202,0.14938,0.40351,0,1,0,0.00133243,0.395997,0.494755,2.04355,1.2192,348,1
0.108425,0.0928328,0.000391345,0.00387695,0.133062,0.388545,0,1,0,0.00134592,0.354117,0.494781,2.08535,1.2192,349,1
0.115224,0.0972553,-4.99681e-06,-0.0186839,0.160793,0.402098,0,1,0,0.00134862,0.395992,0.529525,2.04353,1.2192,350,1
0.113203,0.0911497,0.000547357,-0.00511314,0.142853,0.38716,0,1,0,0.00136424,0.35411,0.529557,2.08532,1.2192,351,1
0.11846,0.0961745,8.69933e-05,-0.0268629,0.170079,0.400266,0,1,0,0.00135945,0.396001,0.555597,2.0435,1.2192,352,1
0.116588,0.0900044,0.000646342,-0.0124906,0.150823,0.38552,0,1,0,0.00137652,0.354117,0.555633,2.0853,1.2192,353,1
0.120784,0.09542,0.000147974,-0.0340243,0.177338,0.398461,0,1,0,0.00136693,0.396018,0.575148,2.04347,1.2192,354,1
0.11902,0.0892022,0.0007099,-0.019049,0.157176,0.383932,0,1,0,0.0013851,0.354132,0.575187,2.08527,1.2192,355,1
0.122474,0.0948765,0.000191528,-0.0411237,0.182956,0.396842,0,1,0,0.00137223,0.396041,0.589811,2.04345,1.2192,356,1
0.123705,0.0944674,0.000224169,-0.0483217,0.187407,0.395436,0,1,0,0.00137608,0.396068,0.600809,2.04342,1.2192,357,1
0.124825,0.0940673,0.000255988,-0.0544187,0.1919,0.393947,0,1,0,0.00137962,0.396102,0.609059,2.04338,1.2192,358,1
0.126176,0.093581,0.000297151,-0.0586263,0.197468,0.391936,0,1,0,0.00138355,0.396136,0.622626,2.04335,1.2192,359,1
0.127816,0.0930261,0.000349839,-0.0622018,0.203833,0.38928,0,1,0,0.00138748,0.396169,0.638762,2.04332,1.2192,360,1
0.129722,0.0924218,0.00041319,-0.0642784,0.210098,0.385903,0,1,0,0.00139071,0.396202,0.657953,2.04329,1.2192,361,1
0.131889,0.0917648,0.000488496,-0.0604779,0.21418,0.381609,0,1,0,0.00139225,0.396235,0.680775,2.04326,1.2192,362,1
